key	bgcolor	dx	dy	edgecolor	frame	play	player	player_num	team	x	y	z	player_has_ball	player_action	player_role
147	red	-0.025150465125339846	0.06048214037988146	white	8	Liverpool [4] - 0 Barcelona	13	27	attack	99.01622913200299	20.31190748755041	0	FALSE	NA	shooter
148	red	-0.024972170296438778	0.06145709181827841	white	9	Liverpool [4] - 0 Barcelona	13	27	attack	98.99125696170653	20.373364579368687	0	FALSE	NA	shooter
149	red	-0.02478606117313177	0.06241068787147866	white	10	Liverpool [4] - 0 Barcelona	13	27	attack	98.96647090053345	20.435775267240167	0	FALSE	NA	shooter
150	red	-0.02459213775535858	0.06334292853945327	white	11	Liverpool [4] - 0 Barcelona	13	27	attack	98.94187876277806	20.499118195779623	0	FALSE	NA	shooter
151	red	-0.024390400043179453	0.06425381382226021	white	12	Liverpool [4] - 0 Barcelona	13	27	attack	98.91748836273486	20.563372009601874	0	FALSE	NA	shooter
152	red	-0.024180848036579335	0.0651433437198415	white	13	Liverpool [4] - 0 Barcelona	13	27	attack	98.89330751469832	20.62851535332172	0	FALSE	NA	shooter
153	red	-0.023963481735543156	0.06601151823223575	white	14	Liverpool [4] - 0 Barcelona	13	27	attack	98.86934403296276	20.694526871553958	0	FALSE	NA	shooter
154	red	-0.02373830114007092	0.066858337359442993	white	15	Liverpool [4] - 0 Barcelona	13	27	attack	98.84560573182269	20.7613852089134	0	FALSE	NA	shooter
155	red	-0.023505306250192745	0.06768380110145358	white	16	Liverpool [4] - 0 Barcelona	13	27	attack	98.8221004255725	20.82906901001485	0	FALSE	NA	shooter
156	red	-0.02326449706586345	0.06848790945822884	white	17	Liverpool [4] - 0 Barcelona	13	27	attack	98.79883592850663	20.897556919473082	0	FALSE	NA	shooter
157	red	-0.023015873587128227	0.0692706624298944	white	18	Liverpool [4] - 0 Barcelona	13	27	attack	98.77582005491948	20.966827581902976	0	FALSE	NA	shooter
158	red	-0.022759435813956945	0.07003206001621834	white	19	Liverpool [4] - 0 Barcelona	13	27	attack	98.75306061910554	21.03685964191919	0	FALSE	NA	shooter
159	red	-0.02249518374634959	0.0707721022174809	white	20	Liverpool [4] - 0 Barcelona	13	27	attack	98.73056543535918	21.107631744136675	0	FALSE	NA	shooter
160	red	-0.02222311738430619	0.0714907890334888	white	21	Liverpool [4] - 0 Barcelona	13	27	attack	98.7083423179749	21.179122533170162	0	FALSE	NA	shooter
